Id,Time,Value
6962181067,2016/3/30 0:12,57
6962181067,2016/3/30 0:12,57
6962181067,2016/3/30 0:12,56
6962181067,2016/3/30 0:13,56
6962181067,2016/3/30 0:13,56
6962181067,2016/3/30 0:13,57
6962181067,2016/3/30 0:13,57
6962181067,2016/3/30 0:13,57
6962181067,2016/3/30 0:13,57
6962181067,2016/3/30 0:14,57
6962181067,2016/3/30 0:14,58
6962181067,2016/3/30 0:14,59
6962181067,2016/3/30 0:14,59
6962181067,2016/3/30 0:14,58
6962181067,2016/3/30 0:14,59
6962181067,2016/3/30 0:15,58
6962181067,2016/3/30 0:15,58
6962181067,2016/3/30 0:15,58
6962181067,2016/3/30 0:15,58
6962181067,2016/3/30 0:15,59
6962181067,2016/3/30 0:15,59
6962181067,2016/3/30 0:16,58
6962181067,2016/3/30 0:16,58
6962181067,2016/3/30 0:16,58
6962181067,2016/3/30 0:16,58
6962181067,2016/3/30 0:16,57
6962181067,2016/3/30 0:17,57
6962181067,2016/3/30 0:17,58
6962181067,2016/3/30 0:17,58
6962181067,2016/3/30 0:17,58
6962181067,2016/3/30 0:17,58
6962181067,2016/3/30 0:17,58
6962181067,2016/3/30 0:18,58
6962181067,2016/3/30 0:18,58
6962181067,2016/3/30 0:18,58
6962181067,2016/3/30 0:18,58
6962181067,2016/3/30 0:18,58
6962181067,2016/3/30 0:18,58
6962181067,2016/3/30 0:19,58
6962181067,2016/3/30 0:19,58
6962181067,2016/3/30 0:19,58
6962181067,2016/3/30 0:19,58
6962181067,2016/3/30 0:19,58
6962181067,2016/3/30 0:20,58
6962181067,2016/3/30 0:20,58
6962181067,2016/3/30 0:20,58
6962181067,2016/3/30 0:20,59
6962181067,2016/3/30 0:20,58
6962181067,2016/3/30 0:21,59
6962181067,2016/3/30 0:21,59
6962181067,2016/3/30 0:21,59
6962181067,2016/3/30 0:21,59
6962181067,2016/3/30 0:21,59
6962181067,2016/3/30 0:22,57
6962181067,2016/3/30 0:22,57
6962181067,2016/3/30 0:22,58
6962181067,2016/3/30 0:22,58
6962181067,2016/3/30 0:22,59
6962181067,2016/3/30 0:22,59
6962181067,2016/3/30 0:23,58
6962181067,2016/3/30 0:23,58
6962181067,2016/3/30 0:23,59
6962181067,2016/3/30 0:23,59
6962181067,2016/3/30 0:23,58
6962181067,2016/3/30 0:23,59
6962181067,2016/3/30 0:24,59
6962181067,2016/3/30 0:24,59
6962181067,2016/3/30 0:24,59
6962181067,2016/3/30 0:24,59
6962181067,2016/3/30 0:24,59
6962181067,2016/3/30 0:25,59
6962181067,2016/3/30 0:25,60
6962181067,2016/3/30 0:25,60
6962181067,2016/3/30 0:25,60
6962181067,2016/3/30 0:25,59
6962181067,2016/3/30 0:25,59
6962181067,2016/3/30 0:26,59
6962181067,2016/3/30 0:26,59
6962181067,2016/3/30 0:26,60
6962181067,2016/3/30 0:26,60
6962181067,2016/3/30 0:26,60
6962181067,2016/3/30 0:27,60
6962181067,2016/3/30 0:27,60
6962181067,2016/3/30 0:27,60
6962181067,2016/3/30 0:27,60
6962181067,2016/3/30 0:28,60
6962181067,2016/3/30 0:28,60
6962181067,2016/3/30 0:28,60
6962181067,2016/3/30 0:28,60
6962181067,2016/3/30 0:28,60
6962181067,2016/3/30 0:28,60
6962181067,2016/3/30 0:29,60
6962181067,2016/3/30 0:29,60
6962181067,2016/3/30 0:29,59
6962181067,2016/3/30 0:29,59
6962181067,2016/3/30 0:29,59
6962181067,2016/3/30 0:30,58
6962181067,2016/3/30 0:30,59
6962181067,2016/3/30 0:30,59
6962181067,2016/3/30 0:30,59
6962181067,2016/3/30 0:30,59
6962181067,2016/3/30 0:30,59
6962181067,2016/3/30 0:31,59
6962181067,2016/3/30 0:31,59
6962181067,2016/3/30 0:31,59
6962181067,2016/3/30 0:31,59
6962181067,2016/3/30 0:31,59
6962181067,2016/3/30 0:32,59
6962181067,2016/3/30 0:32,60
6962181067,2016/3/30 0:32,60
6962181067,2016/3/30 0:32,59
6962181067,2016/3/30 0:32,59
6962181067,2016/3/30 0:33,59
6962181067,2016/3/30 0:33,59
6962181067,2016/3/30 0:33,59
6962181067,2016/3/30 0:33,60
6962181067,2016/3/30 0:33,60
6962181067,2016/3/30 0:34,60
6962181067,2016/3/30 0:34,60
6962181067,2016/3/30 0:34,60
6962181067,2016/3/30 0:34,60
6962181067,2016/3/30 0:34,60
6962181067,2016/3/30 0:35,60
6962181067,2016/3/30 0:35,60
6962181067,2016/3/30 0:35,60
6962181067,2016/3/30 0:35,60
6962181067,2016/3/30 0:36,60
6962181067,2016/3/30 0:36,60
6962181067,2016/3/30 0:36,60
6962181067,2016/3/30 0:36,60
6962181067,2016/3/30 0:36,60
6962181067,2016/3/30 0:37,60
6962181067,2016/3/30 0:37,60
6962181067,2016/3/30 0:37,60
6962181067,2016/3/30 0:37,60
6962181067,2016/3/30 0:37,60
6962181067,2016/3/30 0:37,60
6962181067,2016/3/30 0:38,60
6962181067,2016/3/30 0:38,60
6962181067,2016/3/30 0:38,60
6962181067,2016/3/30 0:38,60
6962181067,2016/3/30 0:39,60
6962181067,2016/3/30 0:39,61
6962181067,2016/3/30 0:39,61
6962181067,2016/3/30 0:39,61
6962181067,2016/3/30 0:39,61
6962181067,2016/3/30 0:40,61
6962181067,2016/3/30 0:40,61
6962181067,2016/3/30 0:40,61
6962181067,2016/3/30 0:40,61
6962181067,2016/3/30 0:40,61
6962181067,2016/3/30 0:41,61
6962181067,2016/3/30 0:41,60
6962181067,2016/3/30 0:41,60
6962181067,2016/3/30 0:41,61
6962181067,2016/3/30 0:41,61
6962181067,2016/3/30 0:42,61
6962181067,2016/3/30 0:42,62
6962181067,2016/3/30 0:42,62
6962181067,2016/3/30 0:42,62
6962181067,2016/3/30 0:42,62
6962181067,2016/3/30 0:43,62
6962181067,2016/3/30 0:43,62
6962181067,2016/3/30 0:43,62
6962181067,2016/3/30 0:43,61
6962181067,2016/3/30 0:43,61
6962181067,2016/3/30 0:44,61
6962181067,2016/3/30 0:44,62
6962181067,2016/3/30 0:44,62
6962181067,2016/3/30 0:44,64
6962181067,2016/3/30 0:44,66
6962181067,2016/3/30 0:45,66
6962181067,2016/3/30 0:45,64
6962181067,2016/3/30 0:45,63
6962181067,2016/3/30 0:45,62
6962181067,2016/3/30 0:45,61
6962181067,2016/3/30 0:45,60
6962181067,2016/3/30 0:45,59
6962181067,2016/3/30 0:46,62
6962181067,2016/3/30 0:46,61
6962181067,2016/3/30 0:46,62
6962181067,2016/3/30 0:46,60
6962181067,2016/3/30 0:46,60
6962181067,2016/3/30 0:47,59
6962181067,2016/3/30 0:47,59
6962181067,2016/3/30 0:47,59
6962181067,2016/3/30 0:47,58
6962181067,2016/3/30 0:47,57
6962181067,2016/3/30 0:47,57
6962181067,2016/3/30 0:48,58
6962181067,2016/3/30 0:48,59
6962181067,2016/3/30 0:48,58
6962181067,2016/3/30 0:48,58
6962181067,2016/3/30 0:48,59
6962181067,2016/3/30 0:48,58
6962181067,2016/3/30 0:49,57
6962181067,2016/3/30 0:49,57
6962181067,2016/3/30 0:49,58
6962181067,2016/3/30 0:49,58
6962181067,2016/3/30 0:49,59
6962181067,2016/3/30 0:49,59
6962181067,2016/3/30 0:50,60
6962181067,2016/3/30 0:50,59
6962181067,2016/3/30 0:50,59
6962181067,2016/3/30 0:50,59
6962181067,2016/3/30 0:51,60
6962181067,2016/3/30 0:51,60
6962181067,2016/3/30 0:51,60
6962181067,2016/3/30 0:51,60
6962181067,2016/3/30 0:51,60
6962181067,2016/3/30 0:52,61
6962181067,2016/3/30 0:52,59
6962181067,2016/3/30 0:52,59
6962181067,2016/3/30 0:52,61
6962181067,2016/3/30 0:52,59
6962181067,2016/3/30 0:53,60
6962181067,2016/3/30 0:53,59
6962181067,2016/3/30 0:53,58
6962181067,2016/3/30 0:53,58
6962181067,2016/3/30 0:53,58
6962181067,2016/3/30 0:54,58
6962181067,2016/3/30 0:54,58
6962181067,2016/3/30 0:54,58
6962181067,2016/3/30 0:54,75
6962181067,2016/3/30 0:54,72
6962181067,2016/3/30 0:55,68
6962181067,2016/3/30 0:55,68
6962181067,2016/3/30 0:55,67
6962181067,2016/3/30 0:55,66
6962181067,2016/3/30 0:55,66
6962181067,2016/3/30 0:56,66
6962181067,2016/3/30 0:56,66
6962181067,2016/3/30 0:56,64
6962181067,2016/3/30 0:56,64
6962181067,2016/3/30 0:57,64
6962181067,2016/3/30 0:57,64
6962181067,2016/3/30 0:57,64
6962181067,2016/3/30 0:57,64
6962181067,2016/3/30 0:57,64
6962181067,2016/3/30 0:58,63
6962181067,2016/3/30 0:58,63
6962181067,2016/3/30 0:58,63
6962181067,2016/3/30 0:58,63
6962181067,2016/3/30 0:58,62
6962181067,2016/3/30 0:59,62
6962181067,2016/3/30 0:59,62
6962181067,2016/3/30 0:59,62
6962181067,2016/3/30 0:59,62
6962181067,2016/3/30 1:00,62
6962181067,2016/3/30 1:00,60
6962181067,2016/3/30 1:00,60
6962181067,2016/3/30 1:00,60
6962181067,2016/3/30 1:00,60
6962181067,2016/3/30 1:01,60
6962181067,2016/3/30 1:01,60
6962181067,2016/3/30 1:01,60
6962181067,2016/3/30 1:01,60
6962181067,2016/3/30 1:01,60
6962181067,2016/3/30 1:02,60
6962181067,2016/3/30 1:02,60
6962181067,2016/3/30 1:02,60
6962181067,2016/3/30 1:02,60
6962181067,2016/3/30 1:02,60
6962181067,2016/3/30 1:03,60
6962181067,2016/3/30 1:03,60
6962181067,2016/3/30 1:03,60
6962181067,2016/3/30 1:03,61
6962181067,2016/3/30 1:03,61
6962181067,2016/3/30 1:04,61
6962181067,2016/3/30 1:04,61
6962181067,2016/3/30 1:04,61
6962181067,2016/3/30 1:04,61
6962181067,2016/3/30 1:05,60
6962181067,2016/3/30 1:05,60
6962181067,2016/3/30 1:05,61
6962181067,2016/3/30 1:05,61
6962181067,2016/3/30 1:05,61
6962181067,2016/3/30 1:05,61
6962181067,2016/3/30 1:06,61
6962181067,2016/3/30 1:06,61
6962181067,2016/3/30 1:06,61
6962181067,2016/3/30 1:06,61
6962181067,2016/3/30 1:06,60
6962181067,2016/3/30 1:07,60
6962181067,2016/3/30 1:07,61
6962181067,2016/3/30 1:07,61
6962181067,2016/3/30 1:07,61
6962181067,2016/3/30 1:07,60
6962181067,2016/3/30 1:07,60
6962181067,2016/3/30 1:08,61
6962181067,2016/3/30 1:08,61
6962181067,2016/3/30 1:08,61
6962181067,2016/3/30 1:08,61
6962181067,2016/3/30 1:08,61
6962181067,2016/3/30 1:09,61
6962181067,2016/3/30 1:09,61
6962181067,2016/3/30 1:09,61
6962181067,2016/3/30 1:09,61
6962181067,2016/3/30 1:10,61
6962181067,2016/3/30 1:10,61
6962181067,2016/3/30 1:10,61
6962181067,2016/3/30 1:10,61
6962181067,2016/3/30 1:11,61
6962181067,2016/3/30 1:11,61
6962181067,2016/3/30 1:11,61
6962181067,2016/3/30 1:11,62
6962181067,2016/3/30 1:11,62
6962181067,2016/3/30 1:12,62
6962181067,2016/3/30 1:12,62
6962181067,2016/3/30 1:12,62
6962181067,2016/3/30 1:12,62
6962181067,2016/3/30 1:13,62
6962181067,2016/3/30 1:13,63
6962181067,2016/3/30 1:13,64
6962181067,2016/3/30 1:13,64
6962181067,2016/3/30 1:13,63
6962181067,2016/3/30 1:14,63
6962181067,2016/3/30 1:14,63
6962181067,2016/3/30 1:14,63
6962181067,2016/3/30 1:14,63
6962181067,2016/3/30 1:14,62
6962181067,2016/3/30 1:14,62
6962181067,2016/3/30 1:15,62
6962181067,2016/3/30 1:15,62
6962181067,2016/3/30 1:15,62
6962181067,2016/3/30 1:15,62
6962181067,2016/3/30 1:16,62
6962181067,2016/3/30 1:16,62
6962181067,2016/3/30 1:16,62
6962181067,2016/3/30 1:16,62
6962181067,2016/3/30 1:17,62
6962181067,2016/3/30 1:17,62
6962181067,2016/3/30 1:17,61
6962181067,2016/3/30 1:17,61
6962181067,2016/3/30 1:17,62
6962181067,2016/3/30 1:17,62
6962181067,2016/3/30 1:18,61
6962181067,2016/3/30 1:18,61
6962181067,2016/3/30 1:18,61
6962181067,2016/3/30 1:18,61
6962181067,2016/3/30 1:19,63
6962181067,2016/3/30 1:19,67
6962181067,2016/3/30 1:19,67
6962181067,2016/3/30 1:19,67
6962181067,2016/3/30 1:19,67
6962181067,2016/3/30 1:20,67
6962181067,2016/3/30 1:20,67
6962181067,2016/3/30 1:20,67
6962181067,2016/3/30 1:20,66
6962181067,2016/3/30 1:21,66
6962181067,2016/3/30 1:21,66
6962181067,2016/3/30 1:21,66
6962181067,2016/3/30 1:21,66
6962181067,2016/3/30 1:22,66
6962181067,2016/3/30 1:22,66
6962181067,2016/3/30 1:22,66
6962181067,2016/3/30 1:22,65
6962181067,2016/3/30 1:23,65
6962181067,2016/3/30 1:23,64
6962181067,2016/3/30 1:23,64
6962181067,2016/3/30 1:23,64
6962181067,2016/3/30 1:23,64
6962181067,2016/3/30 1:24,64
6962181067,2016/3/30 1:24,64
6962181067,2016/3/30 1:24,63
6962181067,2016/3/30 1:24,63
6962181067,2016/3/30 1:25,63
6962181067,2016/3/30 1:25,63
6962181067,2016/3/30 1:25,63
6962181067,2016/3/30 1:25,63
6962181067,2016/3/30 1:26,63
6962181067,2016/3/30 1:26,63
6962181067,2016/3/30 1:26,63
6962181067,2016/3/30 1:26,63
6962181067,2016/3/30 1:26,62
6962181067,2016/3/30 1:27,62
6962181067,2016/3/30 1:27,62
6962181067,2016/3/30 1:27,62
6962181067,2016/3/30 1:27,62
6962181067,2016/3/30 1:28,62
6962181067,2016/3/30 1:28,62
6962181067,2016/3/30 1:28,62
6962181067,2016/3/30 1:28,62
6962181067,2016/3/30 1:29,62
6962181067,2016/3/30 1:29,61
6962181067,2016/3/30 1:29,61
6962181067,2016/3/30 1:29,61
6962181067,2016/3/30 1:29,60
6962181067,2016/3/30 1:29,60
6962181067,2016/3/30 1:30,60
6962181067,2016/3/30 1:30,60
6962181067,2016/3/30 1:30,60
6962181067,2016/3/30 1:30,60
6962181067,2016/3/30 1:31,60
6962181067,2016/3/30 1:31,60
6962181067,2016/3/30 1:31,60
6962181067,2016/3/30 1:31,60
6962181067,2016/3/30 1:32,60
6962181067,2016/3/30 1:32,60
6962181067,2016/3/30 1:32,60
6962181067,2016/3/30 1:32,59
6962181067,2016/3/30 1:32,59
6962181067,2016/3/30 1:33,60
6962181067,2016/3/30 1:33,60
6962181067,2016/3/30 1:33,60
6962181067,2016/3/30 1:33,60
6962181067,2016/3/30 1:33,60
6962181067,2016/3/30 1:34,60
6962181067,2016/3/30 1:34,60
6962181067,2016/3/30 1:34,60
6962181067,2016/3/30 1:34,60
6962181067,2016/3/30 1:35,60
6962181067,2016/3/30 1:35,60
6962181067,2016/3/30 1:35,60
6962181067,2016/3/30 1:35,60
6962181067,2016/3/30 1:36,60
6962181067,2016/3/30 1:36,60
6962181067,2016/3/30 1:36,60
6962181067,2016/3/30 1:36,60
6962181067,2016/3/30 1:37,60
6962181067,2016/3/30 1:37,60
6962181067,2016/3/30 1:37,60
6962181067,2016/3/30 1:37,60
6962181067,2016/3/30 1:38,60
6962181067,2016/3/30 1:38,61
6962181067,2016/3/30 1:38,61
6962181067,2016/3/30 1:38,62
6962181067,2016/3/30 1:39,62
6962181067,2016/3/30 1:39,64
6962181067,2016/3/30 1:39,64
6962181067,2016/3/30 1:39,66
6962181067,2016/3/30 1:39,67
6962181067,2016/3/30 1:39,67
6962181067,2016/3/30 1:40,67
6962181067,2016/3/30 1:40,67
6962181067,2016/3/30 1:40,67
6962181067,2016/3/30 1:40,67
6962181067,2016/3/30 1:41,67
6962181067,2016/3/30 1:41,67
6962181067,2016/3/30 1:41,67
6962181067,2016/3/30 1:41,67
6962181067,2016/3/30 1:41,67
6962181067,2016/3/30 1:42,67
6962181067,2016/3/30 1:42,67
6962181067,2016/3/30 1:42,67
6962181067,2016/3/30 1:42,67
6962181067,2016/3/30 1:43,67
6962181067,2016/3/30 1:43,67
6962181067,2016/3/30 1:43,66
6962181067,2016/3/30 1:43,66
6962181067,2016/3/30 1:43,66
6962181067,2016/3/30 1:44,66
6962181067,2016/3/30 1:44,66
6962181067,2016/3/30 1:44,65
6962181067,2016/3/30 1:44,65
6962181067,2016/3/30 1:45,65
6962181067,2016/3/30 1:45,65
6962181067,2016/3/30 1:45,64
6962181067,2016/3/30 1:45,64
6962181067,2016/3/30 1:45,64
6962181067,2016/3/30 1:46,64
6962181067,2016/3/30 1:46,64
6962181067,2016/3/30 1:46,63
6962181067,2016/3/30 1:46,62
6962181067,2016/3/30 1:46,62
6962181067,2016/3/30 1:47,62
6962181067,2016/3/30 1:47,62
6962181067,2016/3/30 1:47,62
6962181067,2016/3/30 1:47,62
6962181067,2016/3/30 1:47,62
6962181067,2016/3/30 1:48,62
6962181067,2016/3/30 1:48,63
6962181067,2016/3/30 1:48,63
6962181067,2016/3/30 1:48,64
6962181067,2016/3/30 1:48,64
6962181067,2016/3/30 1:49,64
6962181067,2016/3/30 1:49,63
6962181067,2016/3/30 1:49,62
6962181067,2016/3/30 1:49,62
6962181067,2016/3/30 1:49,62
6962181067,2016/3/30 1:50,62
6962181067,2016/3/30 1:50,62
6962181067,2016/3/30 1:50,62
6962181067,2016/3/30 1:50,62
6962181067,2016/3/30 1:51,62
6962181067,2016/3/30 1:51,62
6962181067,2016/3/30 1:51,61
6962181067,2016/3/30 1:51,61
6962181067,2016/3/30 1:52,61
6962181067,2016/3/30 1:52,61
6962181067,2016/3/30 1:52,61
6962181067,2016/3/30 1:52,61
6962181067,2016/3/30 1:53,61
6962181067,2016/3/30 1:53,61
6962181067,2016/3/30 1:53,62
6962181067,2016/3/30 1:53,60
6962181067,2016/3/30 1:53,60
6962181067,2016/3/30 1:53,60
6962181067,2016/3/30 1:54,60
6962181067,2016/3/30 1:54,60
6962181067,2016/3/30 1:54,59
6962181067,2016/3/30 1:54,59
6962181067,2016/3/30 1:54,59
6962181067,2016/3/30 1:55,59
6962181067,2016/3/30 1:55,59
6962181067,2016/3/30 1:55,59
6962181067,2016/3/30 1:55,59
6962181067,2016/3/30 1:56,59
6962181067,2016/3/30 1:56,59
6962181067,2016/3/30 1:56,59
6962181067,2016/3/30 1:56,59
6962181067,2016/3/30 1:56,59
6962181067,2016/3/30 1:56,59
6962181067,2016/3/30 1:57,59
6962181067,2016/3/30 1:57,62
6962181067,2016/3/30 1:57,62
6962181067,2016/3/30 1:57,62
6962181067,2016/3/30 1:57,60
6962181067,2016/3/30 1:58,60
6962181067,2016/3/30 1:58,60
6962181067,2016/3/30 1:58,60
6962181067,2016/3/30 1:58,61
6962181067,2016/3/30 1:58,60
6962181067,2016/3/30 1:58,60
6962181067,2016/3/30 1:59,60
6962181067,2016/3/30 1:59,60
6962181067,2016/3/30 1:59,59
6962181067,2016/3/30 1:59,59
6962181067,2016/3/30 1:59,60
6962181067,2016/3/30 2:00,60
6962181067,2016/3/30 2:00,60
6962181067,2016/3/30 2:00,59
6962181067,2016/3/30 2:00,60
6962181067,2016/3/30 2:00,60
6962181067,2016/3/30 2:01,60
6962181067,2016/3/30 2:01,59
6962181067,2016/3/30 2:01,60
6962181067,2016/3/30 2:01,60
6962181067,2016/3/30 2:01,60
6962181067,2016/3/30 2:01,60
6962181067,2016/3/30 2:02,60
6962181067,2016/3/30 2:02,60
6962181067,2016/3/30 2:02,61
6962181067,2016/3/30 2:02,61
6962181067,2016/3/30 2:03,61
6962181067,2016/3/30 2:03,59
6962181067,2016/3/30 2:03,57
6962181067,2016/3/30 2:03,56
6962181067,2016/3/30 2:03,56
6962181067,2016/3/30 2:04,58
6962181067,2016/3/30 2:04,59
6962181067,2016/3/30 2:04,59
6962181067,2016/3/30 2:04,59
6962181067,2016/3/30 2:04,59
6962181067,2016/3/30 2:05,59
6962181067,2016/3/30 2:05,60
6962181067,2016/3/30 2:05,60
6962181067,2016/3/30 2:05,61
6962181067,2016/3/30 2:05,61
6962181067,2016/3/30 2:05,61
6962181067,2016/3/30 2:06,60
6962181067,2016/3/30 2:06,60
6962181067,2016/3/30 2:06,60
6962181067,2016/3/30 2:06,62
6962181067,2016/3/30 2:06,62
6962181067,2016/3/30 2:07,63
6962181067,2016/3/30 2:07,63
6962181067,2016/3/30 2:07,65
6962181067,2016/3/30 2:07,68
6962181067,2016/3/30 2:07,70
6962181067,2016/3/30 2:07,70
6962181067,2016/3/30 2:08,68
6962181067,2016/3/30 2:08,67
6962181067,2016/3/30 2:08,66
6962181067,2016/3/30 2:08,64
6962181067,2016/3/30 2:08,63
6962181067,2016/3/30 2:08,63
6962181067,2016/3/30 2:09,63
6962181067,2016/3/30 2:09,63
6962181067,2016/3/30 2:09,64
6962181067,2016/3/30 2:09,65
6962181067,2016/3/30 2:09,65
6962181067,2016/3/30 2:10,66
6962181067,2016/3/30 2:10,66
6962181067,2016/3/30 2:10,66
6962181067,2016/3/30 2:10,66
6962181067,2016/3/30 2:10,66
6962181067,2016/3/30 2:11,64
6962181067,2016/3/30 2:11,63
6962181067,2016/3/30 2:11,61
6962181067,2016/3/30 2:11,61
6962181067,2016/3/30 2:11,62
6962181067,2016/3/30 2:11,62
6962181067,2016/3/30 2:12,62
6962181067,2016/3/30 2:12,62
6962181067,2016/3/30 2:12,63
6962181067,2016/3/30 2:12,64
6962181067,2016/3/30 2:12,63
6962181067,2016/3/30 2:12,63
6962181067,2016/3/30 2:13,62
6962181067,2016/3/30 2:13,62
6962181067,2016/3/30 2:13,62
6962181067,2016/3/30 2:13,63
6962181067,2016/3/30 2:13,63
6962181067,2016/3/30 2:13,63
6962181067,2016/3/30 2:14,63
6962181067,2016/3/30 2:14,63
6962181067,2016/3/30 2:14,63
6962181067,2016/3/30 2:14,64
6962181067,2016/3/30 2:14,65
6962181067,2016/3/30 2:14,68
6962181067,2016/3/30 2:15,65
6962181067,2016/3/30 2:15,62
6962181067,2016/3/30 2:15,62
6962181067,2016/3/30 2:15,61
6962181067,2016/3/30 2:15,58
6962181067,2016/3/30 2:15,58
6962181067,2016/3/30 2:16,58
6962181067,2016/3/30 2:16,58
6962181067,2016/3/30 2:16,58
6962181067,2016/3/30 2:16,58
6962181067,2016/3/30 2:16,58
6962181067,2016/3/30 2:16,59
6962181067,2016/3/30 2:17,59
6962181067,2016/3/30 2:17,58
6962181067,2016/3/30 2:17,58
6962181067,2016/3/30 2:17,59
6962181067,2016/3/30 2:17,60
6962181067,2016/3/30 2:17,60
6962181067,2016/3/30 2:18,60
6962181067,2016/3/30 2:18,58
6962181067,2016/3/30 2:18,59
6962181067,2016/3/30 2:18,59
6962181067,2016/3/30 2:18,59
6962181067,2016/3/30 2:19,59
6962181067,2016/3/30 2:19,59
6962181067,2016/3/30 2:19,59
6962181067,2016/3/30 2:19,58
6962181067,2016/3/30 2:19,58
6962181067,2016/3/30 2:20,57
6962181067,2016/3/30 2:20,58
6962181067,2016/3/30 2:20,59
6962181067,2016/3/30 2:20,60
6962181067,2016/3/30 2:20,60
6962181067,2016/3/30 2:21,60
6962181067,2016/3/30 2:21,60
6962181067,2016/3/30 2:21,59
6962181067,2016/3/30 2:21,59
6962181067,2016/3/30 2:22,59
6962181067,2016/3/30 2:22,59
6962181067,2016/3/30 2:22,60
6962181067,2016/3/30 2:22,60
6962181067,2016/3/30 2:23,60
6962181067,2016/3/30 2:23,60
6962181067,2016/3/30 2:23,61
6962181067,2016/3/30 2:23,61
6962181067,2016/3/30 2:23,60
6962181067,2016/3/30 2:23,60
6962181067,2016/3/30 2:24,60
6962181067,2016/3/30 2:24,60
6962181067,2016/3/30 2:24,60
6962181067,2016/3/30 2:24,60
6962181067,2016/3/30 2:25,60
6962181067,2016/3/30 2:25,59
6962181067,2016/3/30 2:25,58
6962181067,2016/3/30 2:25,57
6962181067,2016/3/30 2:25,58
6962181067,2016/3/30 2:26,57
6962181067,2016/3/30 2:26,58
6962181067,2016/3/30 2:26,58
6962181067,2016/3/30 2:26,59
6962181067,2016/3/30 2:26,58
6962181067,2016/3/30 2:26,58
6962181067,2016/3/30 2:27,58
6962181067,2016/3/30 2:27,58
6962181067,2016/3/30 2:27,59
6962181067,2016/3/30 2:27,59
6962181067,2016/3/30 2:27,60
6962181067,2016/3/30 2:28,61
6962181067,2016/3/30 2:28,61
6962181067,2016/3/30 2:28,61
6962181067,2016/3/30 2:28,61
6962181067,2016/3/30 2:28,61
6962181067,2016/3/30 2:29,61
6962181067,2016/3/30 2:29,61
6962181067,2016/3/30 2:29,62
6962181067,2016/3/30 2:29,66
6962181067,2016/3/30 2:29,66
6962181067,2016/3/30 2:30,66
6962181067,2016/3/30 2:30,66
6962181067,2016/3/30 2:30,66
6962181067,2016/3/30 2:30,66
6962181067,2016/3/30 2:31,66
6962181067,2016/3/30 2:31,66
6962181067,2016/3/30 2:31,66
6962181067,2016/3/30 2:31,66
6962181067,2016/3/30 2:32,66
6962181067,2016/3/30 2:32,66
6962181067,2016/3/30 2:32,66
6962181067,2016/3/30 2:32,66
6962181067,2016/3/30 2:33,66
6962181067,2016/3/30 2:33,66
6962181067,2016/3/30 2:33,66
6962181067,2016/3/30 2:33,66
6962181067,2016/3/30 2:34,66
6962181067,2016/3/30 2:34,66
6962181067,2016/3/30 2:34,66
6962181067,2016/3/30 2:34,66
